Rick Scott,Republican,Senate,FL,NEW YORK STATE URBAN DEVELOPMENT CORP,N/A,15 Mar,5 Mar 2024,10,Self,SELL,500K–1M,N/A,10000062182
Rick Scott,Republican,Senate,FL,EL PASO COUNTY TEXAS,N/A,15 Mar,4 Mar 2024,11,Self,BUY,100K–250K,N/A,10000062183
Rick Scott,Republican,Senate,FL,EL PASO COUNTY TEXAS,N/A,15 Mar,4 Mar 2024,11,Spouse,BUY,500K–1M,N/A,10000062184
Rick Scott,Republican,Senate,FL,EL PASO COUNTY TEXAS,N/A,15 Mar,4 Mar 2024,11,Self,BUY,500K–1M,N/A,10000062185
Rick Scott,Republican,Senate,FL,EL PASO COUNTY TEXAS,N/A,15 Mar,4 Mar 2024,11,Spouse,BUY,250K–500K,N/A,10000062186
Rick Scott,Republican,Senate,FL,WASHINGTON KING COUNTY,N/A,15 Mar,15 Feb 2024,29,Self,SELL,100K–250K,N/A,10000062187
Rick Scott,Republican,Senate,FL,PORT AUTHORITY OF NEW YORK AND NEW JERSEY,N/A,15 Mar,15 Feb 2024,29,Self,SELL,100K–250K,N/A,10000062188
Rick Scott,Republican,Senate,FL,PORT AUTHORITY OF NEW YORK AND NEW JERSEY,N/A,15 Mar,15 Feb 2024,29,Spouse,SELL,250K–500K,N/A,10000062189
Rick Scott,Republican,Senate,FL,YSLETA INDEPENDENT SCHOOL DISTRICT EL PASO COUNTY TEXAS,N/A,15 Mar,15 Feb 2024,29,Spouse,SELL,250K–500K,N/A,10000062190
Rick Scott,Republican,Senate,FL,YSLETA INDEPENDENT SCHOOL DISTRICT EL PASO COUNTY TEXAS,N/A,15 Mar,15 Feb 2024,29,Self,SELL,500K–1M,N/A,10000062191
Rick Scott,Republican,Senate,FL,PORT AUTHORITY OF NEW YORK AND NEW JERSEY,N/A,15 Mar,15 Feb 2024,29,Spouse,SELL,250K–500K,N/A,10000062192
Rick Scott,Republican,Senate,FL,STATE OF CALIFORNIA,N/A,15 Mar,15 Feb 2024,29,Spouse,SELL,250K–500K,N/A,10000062193
