Richard Blumenthal,Democrat,Senate,CT,YIHENG CAPITAL PARTNERS LP,N/A,6 Aug,30 Jun 2021,36,Spouse,BUY,250K–500K,N/A,10000053787
Richard Blumenthal,Democrat,Senate,CT,WINNIN INC,N/A,6 Aug,25 Jun 2021,41,Undisclosed,BUY,100K–250K,N/A,10000053788
Richard Blumenthal,Democrat,Senate,CT,DELHIVERY,N/A,6 Aug,29 Jun 2021,37,Undisclosed,BUY,15K–50K,N/A,10000053789
Richard Blumenthal,Democrat,Senate,CT,YIHENG CAPITAL PARTNERS LP,N/A,6 Aug,30 Jun 2021,36,Undisclosed,BUY,100K–250K,N/A,10000053790
Richard Blumenthal,Democrat,Senate,CT,VINE BRANDED OPPORTUNITY LLC,N/A,6 Aug,24 Jun 2021,42,Spouse,BUY,1K–15K,N/A,10000053807
Richard Blumenthal,Democrat,Senate,CT,BPV INVESTORS LP,N/A,6 Aug,1 Jul 2021,35,Spouse,BUY,15K–50K,N/A,10000053808
Richard Blumenthal,Democrat,Senate,CT,VINE TUL OPPORTUNITY LLC,N/A,6 Aug,28 Jul 2021,8,Spouse,BUY,1K–15K,N/A,10000053816
Richard Blumenthal,Democrat,Senate,CT,VINE BRANDED OPPORTUNITY LLC,N/A,6 Aug,24 Jun 2021,42,Spouse,BUY,15K–50K,N/A,10000053842
Richard Blumenthal,Democrat,Senate,CT,BPV INVESTORS LP,N/A,6 Aug,1 Jul 2021,35,Spouse,BUY,15K–50K,N/A,10000053843
Richard Blumenthal,Democrat,Senate,CT,VINE TUL OPPORTUNITY LLC,N/A,6 Aug,28 Jul 2021,8,Spouse,BUY,15K–50K,N/A,10000053844
Richard Blumenthal,Democrat,Senate,CT,VINE BRANDED OPPORTUNITY LLC,N/A,6 Aug,24 Jun 2021,42,Undisclosed,BUY,1K–15K,N/A,10000053846
Richard Blumenthal,Democrat,Senate,CT,BPV INVESTORS LP,N/A,6 Aug,1 Jul 2021,35,Undisclosed,BUY,15K–50K,N/A,10000053847
