Ro Khanna,Democrat,House,CA,ADAMS 12 FIVE STAR SCHOOLS COLORADO,N/A,7 Feb,16 Jan 2024,20,Child,BUY,1K–15K,N/A,20003770908
Ro Khanna,Democrat,House,CA,BUCKEYE CENTRAL LOCAL SCHOOL DISTRICT OHIO,N/A,7 Feb,18 Jan 2024,18,Child,BUY,1K–15K,N/A,20003770909
Ro Khanna,Democrat,House,CA,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT AND POWER DISTRICT,N/A,7 Feb,12 Jan 2024,24,Child,BUY,1K–15K,N/A,20003770910
Ro Khanna,Democrat,House,CA,UNIVERSITY OF CINCINNATI,N/A,7 Feb,12 Jan 2024,24,Child,BUY,1K–15K,N/A,20003770911
Ro Khanna,Democrat,House,CA,NORTHEAST OHIO REGIONAL SEWER DISTRICT,N/A,7 Feb,25 Jan 2024,11,Child,BUY,1K–15K,N/A,20003770912
Ro Khanna,Democrat,House,CA,CITY OF CINCINNATI,N/A,7 Feb,17 Jan 2024,19,Child,BUY,1K–15K,N/A,20003770913
Ro Khanna,Democrat,House,CA,COUNTY OF FRANKLIN OHIO,N/A,7 Feb,18 Jan 2024,18,Child,BUY,1K–15K,N/A,20003770914
Ro Khanna,Democrat,House,CA,STATE OF CONNECTICUT,N/A,7 Feb,12 Jan 2024,24,Child,BUY,1K–15K,N/A,20003770915
Ro Khanna,Democrat,House,CA,MILFORD EXEMPTED VILLAGE SCHOOL DISTRICT,N/A,7 Feb,18 Jan 2024,18,Child,BUY,1K–15K,N/A,20003770916
Ro Khanna,Democrat,House,CA,PERRYSBURG EXEMPTED VILLAGE SCHOOL DISTRICT WOOD COUNTY OHIO,N/A,7 Feb,16 Jan 2024,20,Child,BUY,1K–15K,N/A,20003770917
Ro Khanna,Democrat,House,CA,UNIVERSITY OF CINCINNATI,N/A,7 Feb,17 Jan 2024,19,Child,BUY,1K–15K,N/A,20003770918
Ro Khanna,Democrat,House,CA,MONMOUTH COUNTY IMPROVEMENT AUTHORITY,N/A,7 Feb,12 Jan 2024,24,Child,BUY,1K–15K,N/A,20003770919
