Ro Khanna,Democrat,House,CA,STATE OF OHIO,N/A,7 Feb,24 Jan 2024,12,Child,BUY,15K–50K,N/A,20003770884
Ro Khanna,Democrat,House,CA,LAKEWOOD CITY SCHOOL DISTRICT OHIO,N/A,7 Feb,25 Jan 2024,11,Child,BUY,15K–50K,N/A,20003770885
Ro Khanna,Democrat,House,CA,INDIAN HILL EXEMPTED VILLAGE SCHOOL DISTRICT,N/A,7 Feb,12 Jan 2024,24,Child,BUY,15K–50K,N/A,20003770886
Ro Khanna,Democrat,House,CA,STATE OF OHIO,N/A,7 Feb,24 Jan 2024,12,Child,BUY,15K–50K,N/A,20003770887
Ro Khanna,Democrat,House,CA,STATE OF OHIO,N/A,7 Feb,16 Jan 2024,20,Child,BUY,15K–50K,N/A,20003770888
Ro Khanna,Democrat,House,CA,OHIO WATER DEVELOPMENT AUTHORITY,N/A,7 Feb,16 Jan 2024,20,Child,BUY,15K–50K,N/A,20003770889
Ro Khanna,Democrat,House,CA,OHIO WATER DEVELOPMENT AUTHORITY,N/A,7 Feb,16 Jan 2024,20,Child,BUY,15K–50K,N/A,20003770890
Ro Khanna,Democrat,House,CA,COLERAIN TOWNSHIP OHIO,N/A,7 Feb,17 Jan 2024,19,Child,BUY,15K–50K,N/A,20003770891
Ro Khanna,Democrat,House,CA,STATE OF OHIO,N/A,7 Feb,25 Jan 2024,11,Child,BUY,15K–50K,N/A,20003770892
Ro Khanna,Democrat,House,CA,STATE OF OHIO,N/A,7 Feb,16 Jan 2024,20,Child,BUY,15K–50K,N/A,20003770893
Ro Khanna,Democrat,House,CA,OHIO STATE UNIVERSITY,N/A,7 Feb,17 Jan 2024,19,Child,BUY,15K–50K,N/A,20003770894
Ro Khanna,Democrat,House,CA,TEXAS TRANSPORTATION COMMISSION,N/A,7 Feb,26 Jan 2024,10,Child,BUY,15K–50K,N/A,20003770895
