Richard Blumenthal,Democrat,Senate,CT,COMMODORE CAPITAL DOMESTIC LP,N/A,29 Jun,14 May 2021,45,Spouse,BUY,15K–50K,N/A,10000053523
Richard Blumenthal,Democrat,Senate,CT,VINE RIGHTWAY OPPORTUNITY LLC,N/A,29 Jun,21 May 2021,38,Spouse,BUY,1K–15K,N/A,10000053524
Richard Blumenthal,Democrat,Senate,CT,CARAVELA MASTER LLC,N/A,29 Jun,28 May 2021,31,Spouse,BUY,1K–15K,N/A,10000053525
Richard Blumenthal,Democrat,Senate,CT,ELCM2 LLC,N/A,29 Jun,30 Apr 2021,59,Undisclosed,SELL,15K–50K,N/A,10000053526
Richard Blumenthal,Democrat,Senate,CT,3G COURSER ONSHORE FUND LP,N/A,29 Jun,4 May 2021,55,Undisclosed,BUY,50K–100K,N/A,10000053527
Richard Blumenthal,Democrat,Senate,CT,ELCM2 LLC,N/A,29 Jun,4 May 2021,55,Undisclosed,BUY,15K–50K,N/A,10000053528
Richard Blumenthal,Democrat,Senate,CT,COMMODORE CAPITAL DOMESTIC LP,N/A,29 Jun,14 May 2021,45,Undisclosed,BUY,1K–15K,N/A,10000053529
Richard Blumenthal,Democrat,Senate,CT,VINE RIGHTWAY OPPORTUNITY LLC,N/A,29 Jun,21 May 2021,38,Undisclosed,BUY,1K–15K,N/A,10000053530
Richard Blumenthal,Democrat,Senate,CT,CARAVELA MASTER LLC,N/A,29 Jun,28 May 2021,31,Undisclosed,BUY,1K–15K,N/A,10000053531
Richard Blumenthal,Democrat,Senate,CT,ELCM2 LLC,N/A,29 Jun,4 May 2021,55,Spouse,BUY,250K–500K,N/A,10000053532
Richard Blumenthal,Democrat,Senate,CT,ELCM2 LLC,N/A,29 Jun,4 May 2021,55,Spouse,BUY,50K–100K,N/A,10000053533
Richard Blumenthal,Democrat,Senate,CT,ELCM2 LLC,N/A,29 Jun,4 May 2021,55,Spouse,BUY,500K–1M,N/A,10000053534
