Ro Khanna,Democrat,House,CA,STATE OF OHIO,N/A,7 Feb,17 Jan 2024,19,Child,BUY,50K–100K,N/A,20003770872
Ro Khanna,Democrat,House,CA,OHIO WATER DEVELOPMENT AUTHORITY,N/A,7 Feb,17 Jan 2024,19,Child,BUY,50K–100K,N/A,20003770873
Ro Khanna,Democrat,House,CA,NORTHEAST OHIO REGIONAL SEWER DISTRICT,N/A,7 Feb,17 Jan 2024,19,Child,BUY,50K–100K,N/A,20003770874
Ro Khanna,Democrat,House,CA,NORTHEAST OHIO REGIONAL SEWER DISTRICT,N/A,7 Feb,17 Jan 2024,19,Child,BUY,50K–100K,N/A,20003770875
Ro Khanna,Democrat,House,CA,CITY OF COLUMBUS OHIO,N/A,7 Feb,17 Jan 2024,19,Child,BUY,50K–100K,N/A,20003770876
Ro Khanna,Democrat,House,CA,COUNTY OF DUPAGE ILLINOIS,N/A,7 Feb,24 Jan 2024,12,Child,BUY,50K–100K,N/A,20003770877
Ro Khanna,Democrat,House,CA,MARICOPA COUNTY ARIZONA,N/A,7 Feb,24 Jan 2024,12,Child,BUY,50K–100K,N/A,20003770878
Ro Khanna,Democrat,House,CA,MARICOPA UNIFIED SCHOOL DISTRICT,N/A,7 Feb,24 Jan 2024,12,Child,BUY,50K–100K,N/A,20003770879
Ro Khanna,Democrat,House,CA,STATE OF OHIO,N/A,7 Feb,17 Jan 2024,19,Child,BUY,15K–50K,N/A,20003770880
Ro Khanna,Democrat,House,CA,STATE OF VERMONT,N/A,7 Feb,24 Jan 2024,12,Child,BUY,15K–50K,N/A,20003770881
Ro Khanna,Democrat,House,CA,STATE OF OHIO,N/A,7 Feb,24 Jan 2024,12,Child,BUY,15K–50K,N/A,20003770882
Ro Khanna,Democrat,House,CA,WESTLAKE CITY SCHOOL DISTRICT OHIO,N/A,7 Feb,25 Jan 2024,11,Child,BUY,15K–50K,N/A,20003770883
