Michael McCaul,Republican,House,TX,MAINE MUNICIPAL BOND BANK,N/A,21 Mar,17 Feb 2022,28,Spouse,BUY,100K–250K,N/A,20003717429
Michael McCaul,Republican,House,TX,LOS ANGELES HARBOR DEPARTMENT,N/A,21 Mar,14 Feb 2022,31,Spouse,BUY,100K–250K,N/A,20003717430
Michael McCaul,Republican,House,TX,SOUTH PASADENA UNIFIED SCHOOL DISTRICT,N/A,21 Mar,22 Feb 2022,23,Spouse,BUY,100K–250K,N/A,20003717431
Michael McCaul,Republican,House,TX,DEPARTMENT OF STATE PENNSYLVANIA,N/A,21 Mar,22 Feb 2022,23,Spouse,BUY,100K–250K,N/A,20003717432
Michael McCaul,Republican,House,TX,METRO WASHINGTON AIRPORTS AUTH DC,N/A,21 Mar,24 Feb 2022,21,Spouse,BUY,100K–250K,N/A,20003717433
Michael McCaul,Republican,House,TX,CITY OF HOOVER ALABAMA,N/A,21 Mar,17 Feb 2022,28,Spouse,BUY,100K–250K,N/A,20003717434
Michael McCaul,Republican,House,TX,CALIFORNIA STATE PUBLIC WORKS BOARD,N/A,21 Mar,4 Feb 2022,41,Spouse,BUY,100K–250K,N/A,20003717435
Michael McCaul,Republican,House,TX,MICHIGAN STATE HOUSING DEVELOPMENT AUTHORITY,N/A,21 Mar,25 Feb 2022,20,Spouse,BUY,100K–250K,N/A,20003717436
Michael McCaul,Republican,House,TX,CITY OF LEWISVILLE TEXAS,N/A,21 Mar,3 Feb 2022,42,Spouse,BUY,100K–250K,N/A,20003717437
Michael McCaul,Republican,House,TX,CITY OF FRISCO,N/A,21 Mar,15 Feb 2022,30,Spouse,BUY,50K–100K,N/A,20003717438
Michael McCaul,Republican,House,TX,PENNSYLVANIA HIGHER EDUCATIONAL FACILITIES AUTHORITY,N/A,21 Mar,14 Feb 2022,31,Spouse,BUY,50K–100K,N/A,20003717439
Michael McCaul,Republican,House,TX,DORMITORY AUTHORITY OF THE STATE OF NEW YORK,N/A,21 Mar,18 Feb 2022,27,Spouse,BUY,50K–100K,N/A,20003717440
