Tommy Tuberville,Republican,Senate,AL,CME CORN,N/A,15 Sept,21 Aug 2023,25,Self,BUY,1K–15K,N/A,10000061324
Tommy Tuberville,Republican,Senate,AL,CME CATTLE,N/A,15 Sept,16 Aug 2023,30,Self,BUY,1K–15K,N/A,10000061325
Tommy Tuberville,Republican,Senate,AL,CME SOYBEAN MEAL,N/A,15 Sept,8 Aug 2023,38,Self,SELL,1K–15K,N/A,10000061326
Tommy Tuberville,Republican,Senate,AL,CME SOYBEAN MEAL,N/A,15 Sept,8 Aug 2023,38,Self,SELL,1K–15K,N/A,10000061327
Tommy Tuberville,Republican,Senate,AL,CME SOYBEAN MEAL,N/A,15 Sept,4 Aug 2023,42,Self,SELL,1K–15K,N/A,10000061328
Tommy Tuberville,Republican,Senate,AL,CME SOYBEAN MEAL,N/A,15 Sept,4 Aug 2023,42,Self,SELL,1K–15K,N/A,10000061329
Tommy Tuberville,Republican,Senate,AL,CME SOYBEAN MEAL,N/A,15 Sept,3 Aug 2023,43,Self,SELL,1K–15K,N/A,10000061330
Tommy Tuberville,Republican,Senate,AL,CME SOYBEAN MEAL,N/A,15 Sept,3 Aug 2023,43,Self,SELL,1K–15K,N/A,10000061331
Tommy Tuberville,Republican,Senate,AL,CME SOYBEAN,N/A,15 Sept,3 Aug 2023,43,Self,SELL,1K–15K,N/A,10000061332
Tommy Tuberville,Republican,Senate,AL,CME SOYBEAN,N/A,15 Sept,3 Aug 2023,43,Self,BUY,1K–15K,N/A,10000061333
Tommy Tuberville,Republican,Senate,AL,CME SOYBEAN,N/A,15 Sept,1 Aug 2023,45,Self,BUY,1K–15K,N/A,10000061334
Tommy Tuberville,Republican,Senate,AL,CME SOYBEAN,N/A,15 Sept,1 Aug 2023,45,Self,SELL,1K–15K,N/A,10000061335
