Ro Khanna,Democrat,House,CA,STATE OF OHIO,N/A,7 Feb,16 Jan 2024,20,Child,BUY,50K–100K,N/A,20003770860
Ro Khanna,Democrat,House,CA,STATE OF OHIO,N/A,7 Feb,12 Jan 2024,24,Child,BUY,50K–100K,N/A,20003770861
Ro Khanna,Democrat,House,CA,CITY OF CINCINNATI,N/A,7 Feb,16 Jan 2024,20,Child,BUY,50K–100K,N/A,20003770862
Ro Khanna,Democrat,House,CA,CITY OF CINCINNATI,N/A,7 Feb,12 Jan 2024,24,Child,BUY,50K–100K,N/A,20003770863
Ro Khanna,Democrat,House,CA,CITY OF CINCINNATI,N/A,7 Feb,12 Jan 2024,24,Child,BUY,50K–100K,N/A,20003770864
Ro Khanna,Democrat,House,CA,PIERCE COUNTY WASHINGTON,N/A,7 Feb,16 Jan 2024,20,Child,BUY,50K–100K,N/A,20003770865
Ro Khanna,Democrat,House,CA,CITY OF CLEVELAND OHIO,N/A,7 Feb,16 Jan 2024,20,Child,BUY,50K–100K,N/A,20003770866
Ro Khanna,Democrat,House,CA,OHIO WATER DEVELOPMENT AUTHORITY,N/A,7 Feb,16 Jan 2024,20,Child,BUY,50K–100K,N/A,20003770867
Ro Khanna,Democrat,House,CA,COUNTY OF DUPAGE ILLINOIS,N/A,7 Feb,16 Jan 2024,20,Child,BUY,50K–100K,N/A,20003770868
Ro Khanna,Democrat,House,CA,CITY OF COLUMBUS OHIO,N/A,7 Feb,17 Jan 2024,19,Child,BUY,50K–100K,N/A,20003770869
Ro Khanna,Democrat,House,CA,LEWISVILLE INDEPENDENT SCHOOL DISTRICT,N/A,7 Feb,25 Jan 2024,11,Child,BUY,50K–100K,N/A,20003770870
Ro Khanna,Democrat,House,CA,COUNTY OF CUYAHOGA,N/A,7 Feb,17 Jan 2024,19,Child,BUY,50K–100K,N/A,20003770871
