Markwayne Mullin,Republican,Senate,OK,ALAMOGORDO MUNICIPAL SCHOOL DISTRICT NO 1,N/A,12 Oct,13 Sept 2023,29,Joint,BUY,15K–50K,N/A,10000061449
Markwayne Mullin,Republican,Senate,OK,CITY OF AUSTIN TEXAS,N/A,12 Oct,13 Sept 2023,29,Joint,BUY,50K–100K,N/A,10000061450
Markwayne Mullin,Republican,Senate,OK,CITY OF AUSTIN TEXAS,N/A,12 Oct,13 Sept 2023,29,Joint,BUY,50K–100K,N/A,10000061451
Markwayne Mullin,Republican,Senate,OK,CENTRAL WEBER SEWER IMPROVEMENT DISTRICT,N/A,12 Oct,13 Sept 2023,29,Joint,BUY,50K–100K,N/A,10000061452
Markwayne Mullin,Republican,Senate,OK,IPS MULTI-SCHOOL BUILDING CORP,N/A,12 Oct,13 Sept 2023,29,Joint,BUY,50K–100K,N/A,10000061453
Markwayne Mullin,Republican,Senate,OK,CITY OF SEATTLE,N/A,12 Oct,14 Sept 2023,28,Joint,BUY,50K–100K,N/A,10000061454
Markwayne Mullin,Republican,Senate,OK,STATE OF TEXAS,N/A,12 Oct,20 Sept 2023,22,Joint,BUY,50K–100K,N/A,10000061455
Markwayne Mullin,Republican,Senate,OK,UPTON COUNTY TEXAS,N/A,12 Oct,22 Sept 2023,20,Joint,BUY,50K–100K,N/A,10000061456
Markwayne Mullin,Republican,Senate,OK,JOHNSTON COUNTY NORTH CAROLINA,N/A,12 Oct,26 Sept 2023,16,Joint,BUY,50K–100K,N/A,10000061457
Markwayne Mullin,Republican,Senate,OK,WAXAHACHIE INDEPENDENT SCHOOL DISTRICT,N/A,12 Oct,27 Sept 2023,15,Joint,BUY,50K–100K,N/A,10000061458
Markwayne Mullin,Republican,Senate,OK,COUNTY OF LUCAS OHIO,N/A,12 Oct,28 Sept 2023,14,Joint,BUY,50K–100K,N/A,10000061459
Markwayne Mullin,Republican,Senate,OK,MACOMB INTERMEDIATE SCHOOL DISTRICT,N/A,12 Oct,28 Sept 2023,14,Joint,BUY,50K–100K,N/A,10000061460
