Michael McCaul,Republican,House,TX,US TREASURY BILLS,N/A,19 Oct,6 Sept 2023,34,Child,BUY,500K–1M,N/A,20003768167
Michael McCaul,Republican,House,TX,US TREASURY BILLS,N/A,19 Oct,29 Sept 2023,11,Child,SELL,1M–5M,N/A,20003768168
Michael McCaul,Republican,House,TX,US TREASURY BILLS,N/A,19 Oct,8 Sept 2023,32,Child,SELL,5M–25M,N/A,20003768169
Michael McCaul,Republican,House,TX,US TREASURY BILLS,N/A,19 Oct,25 Sept 2023,15,Child,SELL,25M–50M,N/A,20003768170
Michael McCaul,Republican,House,TX,US TREASURY BILLS,N/A,19 Oct,29 Sept 2023,11,Child,SELL,25M–50M,N/A,20003768171
Michael McCaul,Republican,House,TX,US TREASURY BILLS,N/A,19 Oct,28 Sept 2023,12,Child,SELL,15K–50K,N/A,20003768172
Michael McCaul,Republican,House,TX,US TREASURY BILLS,N/A,19 Oct,11 Sept 2023,29,Child,SELL,15K–50K,N/A,20003768173
Michael McCaul,Republican,House,TX,US TREASURY BILLS,N/A,19 Oct,13 Sept 2023,27,Child,SELL,15K–50K,N/A,20003768174
Michael McCaul,Republican,House,TX,US TREASURY BILLS,N/A,19 Oct,22 Sept 2023,18,Child,SELL,15K–50K,N/A,20003768175
Michael McCaul,Republican,House,TX,US TREASURY BILLS,N/A,19 Oct,14 Sept 2023,26,Child,SELL,15K–50K,N/A,20003768176
Michael McCaul,Republican,House,TX,US TREASURY BILLS,N/A,19 Oct,20 Sept 2023,20,Child,SELL,15K–50K,N/A,20003768177
Michael McCaul,Republican,House,TX,US TREASURY BILLS,N/A,19 Oct,12 Sept 2023,28,Child,SELL,15K–50K,N/A,20003768178
