Michael McCaul,Republican,House,TX,HOUSTON TEXAS AIRPORT SYSTEM,N/A,21 Mar,14 Feb 2022,31,Spouse,BUY,100K–250K,N/A,20003717417
Michael McCaul,Republican,House,TX,CALIFORNIA INFRASTRUCTURE AND ECONOMIC DEVELOPMENT BANK,N/A,21 Mar,15 Feb 2022,30,Spouse,BUY,100K–250K,N/A,20003717418
Michael McCaul,Republican,House,TX,CITY OF SEATTLE,N/A,21 Mar,16 Feb 2022,29,Spouse,BUY,100K–250K,N/A,20003717419
Michael McCaul,Republican,House,TX,SCHOOL DISTRICT OF OKALOOSA COUNTY,N/A,21 Mar,16 Feb 2022,29,Spouse,BUY,100K–250K,N/A,20003717420
Michael McCaul,Republican,House,TX,CITY OF JACKSONVILLE FLORIDA,N/A,21 Mar,11 Feb 2022,34,Spouse,BUY,100K–250K,N/A,20003717421
Michael McCaul,Republican,House,TX,ST LOUIS COUNTY,N/A,21 Mar,22 Feb 2022,23,Spouse,BUY,100K–250K,N/A,20003717422
Michael McCaul,Republican,House,TX,HOUSTON INDEPENDENT SCHOOL DISTRICT,N/A,21 Mar,18 Feb 2022,27,Spouse,BUY,100K–250K,N/A,20003717423
Michael McCaul,Republican,House,TX,MASSACHUSETTS HOUSING FINANCE AGENCY,N/A,21 Mar,10 Feb 2022,35,Spouse,BUY,100K–250K,N/A,20003717424
Michael McCaul,Republican,House,TX,SCHOOL BUILDING AUTHORITY OF WEST VIRGINIA,N/A,21 Mar,16 Feb 2022,29,Spouse,BUY,100K–250K,N/A,20003717425
Michael McCaul,Republican,House,TX,UNIVERSITY OF TEXAS,N/A,21 Mar,1 Feb 2022,44,Spouse,BUY,100K–250K,N/A,20003717426
Michael McCaul,Republican,House,TX,COMMONWEALTH OF MASSACHUSETTS,N/A,21 Mar,11 Feb 2022,34,Spouse,BUY,100K–250K,N/A,20003717427
Michael McCaul,Republican,House,TX,CITY OF COLUMBUS OHIO,N/A,21 Mar,7 Feb 2022,38,Spouse,BUY,100K–250K,N/A,20003717428
