Michael McCaul,Republican,House,TX,ILLINOIS STATE TOLL HIGHWAY AUTHORITY,N/A,19 Oct,14 Sept 2023,26,Child,BUY,1K–15K,N/A,20003768131
Michael McCaul,Republican,House,TX,CITY OF JACKSONVILLE FLORIDA,N/A,19 Oct,14 Sept 2023,26,Child,BUY,1K–15K,N/A,20003768132
Michael McCaul,Republican,House,TX,HOUSING AUTHORITY OF COUNTY OF KING,N/A,19 Oct,26 Sept 2023,14,Child,BUY,1K–15K,N/A,20003768133
Michael McCaul,Republican,House,TX,LAKEVIEW SCHOOL DISTRICT,N/A,19 Oct,13 Sept 2023,27,Child,BUY,1K–15K,N/A,20003768134
Michael McCaul,Republican,House,TX,LAMAR CONSOLIDATED INDEPENDENT SCHOOL DISTRICT,N/A,19 Oct,21 Sept 2023,19,Child,BUY,1K–15K,N/A,20003768135
Michael McCaul,Republican,House,TX,CITY OF LAS VEGAS NEVADA,N/A,19 Oct,7 Sept 2023,33,Child,BUY,1K–15K,N/A,20003768136
Michael McCaul,Republican,House,TX,STATE OF LOUISIANA,N/A,19 Oct,7 Sept 2023,33,Child,BUY,15K–50K,N/A,20003768137
Michael McCaul,Republican,House,TX,LOWER COLORADO RIVER AUTHORITY,N/A,19 Oct,8 Sept 2023,32,Child,BUY,15K–50K,N/A,20003768138
Michael McCaul,Republican,House,TX,MASSACHUSETTS BAY TRANSPORTATION AUTHORITY,N/A,19 Oct,11 Sept 2023,29,Child,BUY,1K–15K,N/A,20003768139
Michael McCaul,Republican,House,TX,STATE OF MASSACHUSETTS,N/A,19 Oct,21 Sept 2023,19,Child,BUY,15K–50K,N/A,20003768140
Michael McCaul,Republican,House,TX,MASSACHUSETTS DEVELOPMENT FINANCE AGENCY,N/A,19 Oct,7 Sept 2023,33,Child,BUY,15K–50K,N/A,20003768141
Michael McCaul,Republican,House,TX,STATE OF MASSACHUSETTS,N/A,19 Oct,26 Sept 2023,14,Child,BUY,15K–50K,N/A,20003768142
