Vernon Buchanan,Republican,House,FL,COLORADO HEALTH FACILITIES AUTHORITY,N/A,25 Mar,15 Feb 2022,37,Undisclosed,SELL,100K–250K,N/A,20003718320
Vernon Buchanan,Republican,House,FL,COLORADO HEALTH FACILITIES AUTHORITY,N/A,25 Mar,14 Feb 2022,38,Undisclosed,SELL,100K–250K,N/A,20003718321
Vernon Buchanan,Republican,House,FL,CITY OF DALLAS,N/A,25 Mar,14 Feb 2022,38,Undisclosed,SELL,100K–250K,N/A,20003718322
Vernon Buchanan,Republican,House,FL,CITY OF HOUSTON,N/A,25 Mar,14 Feb 2022,38,Undisclosed,SELL,50K–100K,N/A,20003718323
Vernon Buchanan,Republican,House,FL,CITY OF INDIANAPOLIS,N/A,25 Mar,15 Feb 2022,37,Undisclosed,SELL,50K–100K,N/A,20003718324
Vernon Buchanan,Republican,House,FL,WASHINGTON KING COUNTY,N/A,25 Mar,14 Feb 2022,38,Undisclosed,SELL,15K–50K,N/A,20003718325
Vernon Buchanan,Republican,House,FL,CITY OF LAREDO TEXAS,N/A,25 Mar,15 Feb 2022,37,Undisclosed,SELL,50K–100K,N/A,20003718326
Vernon Buchanan,Republican,House,FL,METROPOLITAN GOVERNMENT OF NASHVILLE AND DAVIDSON COUNTY TENNESSEE,N/A,25 Mar,15 Feb 2022,37,Undisclosed,SELL,50K–100K,N/A,20003718327
Vernon Buchanan,Republican,House,FL,NEW YORK CITY TRANSITIONAL FINANCE AUTHORITY,N/A,25 Mar,14 Feb 2022,38,Undisclosed,SELL,50K–100K,N/A,20003718328
Vernon Buchanan,Republican,House,FL,CITY OF NEW YORK,N/A,25 Mar,14 Feb 2022,38,Undisclosed,SELL,50K–100K,N/A,20003718329
Vernon Buchanan,Republican,House,FL,STATE OF OHIO,N/A,25 Mar,14 Feb 2022,38,Undisclosed,SELL,50K–100K,N/A,20003718330
Vernon Buchanan,Republican,House,FL,SCHOOL DISTRICT OF PALM BEACH COUNTY FLORIDA,N/A,25 Mar,14 Feb 2022,38,Undisclosed,SELL,100K–250K,N/A,20003718331
